Stock,Company_Name,Sector,Industry,Market_Cap_Cr,Cap_Class,Monthly_Pattern,Monthly_Pattern_Status,Monthly_Pattern_Quality,Monthly_Pattern_Duration_Mo,Monthly_Pattern_Details,Converging_Signals,Weekly_Trend,Weekly_Above_40MA,Weekly_Volume_Expanding,Daily_Setup,Daily_Above_50MA,Sector_Trend,Sector_Stage2_Age_Mo,Index_Regime,Nifty_Monthly_Trend,CMP,Breakout_Zone,Pattern_Bottom,Stop_Loss,Target_1yr,Target_2yr,Target_3yr,Fair_Value_Estimate,Upside_Potential_Pct,Expected_CAGR_2yr_Pct,PE_Ratio,Forward_PE,PB_Ratio,PEG_Ratio,EV_EBITDA,Dividend_Yield_Pct,Dividend_Growth_3yr_Pct,Analyst_Target,Analyst_Count,Analyst_Recommendation,ROE_Pct,ROCE_Pct,ROCE_Trend,Operating_Margin_Pct,OPM_Trend,Net_Margin_Pct,Return_on_Assets_Pct,Revenue_Growth_TTM_Pct,Revenue_Growth_3yr_CAGR,Revenue_Growth_5yr_CAGR,Profit_Growth_TTM_Pct,Profit_Growth_3yr_CAGR,Profit_Growth_5yr_CAGR,EPS_Growth_Quarterly_Pct,EPS_Consistency_Score,EPS_Consistency_Desc,Debt_to_Equity,DE_Trend,Current_Ratio,Interest_Coverage,Free_Cashflow_Cr,FCF_Yield_Pct,Promoter_Holding_Pct,Promoter_Change_QoQ,Promoter_Pledge_Pct,FII_Holding_Pct,FII_Change_QoQ,DII_Holding_Pct,DII_Change_QoQ,52wk_High,52wk_Low,Dist_From_52wk_High_Pct,Dist_From_52wk_Low_Pct,RS_vs_Nifty_1yr_Pct,RS_vs_Nifty_3yr_Pct,Monthly_Vol_Surge,Beta,Piotroski_F_Score,Fundamental_Score_40,Technical_Score_30,Valuation_Score_20,Momentum_Score_10,Overall_Score_100,Rating_Grade,Why_Buy,Key_Risks,Investment_Horizon,Risk_Level,Data_Sources,Data_Quality_Pct,Monthly_Bars,Next_Earnings,Scan_Date,First_Seen_Date,Days_On_Watchlist,Price_Change_Since_First_Pct,Times_Scanned,Score_vs_First
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,Steel,109188.0,Large-Cap,MonthlyCupHandle,Breakout Ready,0.702,12,Cup 12mo | Depth 31% | Prior gain 67% | R²=0.94,MonthlyAscTriangle+MonthlyCupHandle,Uptrend,True,False,Uptrend,True,Stage2,1,Uptrend,Uptrend,2047.0,1944.76,1347.5,1739.95,5194.13,11416.16,60217.34,17685.5,457.7,136.2,28.98,12.8,7.87,0.12,20.7,5.0,0.0,2012.14,7,buy,36.6,27.3,3.17,36.0,5.31,21.48,13.75,154.62,72.17,132.66,163.16,240.49,353.33,585.3,0.15,highly inconsistent earnings,1.45,,0.81,,-7270.92,-6.66,61.63,-0.02,,1.85,-0.41,2.18,0.47,1950.0,1042.9,-5.0,96.3,59.73,256.33,1.31,0.12,5,36.0,24.92,7.0,10.0,77.9,BUY ⭐⭐⭐⭐,Expected ~136% CAGR (2yr) | Revenue CAGR 72% | Profit CAGR 240% | ROE 37% | ROCE 27% | ROCE trend rising ↑,High D/E 1.5,2-3 years,Medium,"yfinance, screener.in",100,37,,2026-08-01,2026-06-01,61,23.0,9,5.5
SEAMECLTD,Seamec Limited,Industrials,Marine Shipping,3563.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1347 | 30-EMA=1166 | Above by 25.2% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Constructive,False,Stage2,4,Uptrend,Uptrend,1460.1,1166.39,796.15,1241.08,7275.31,14222.5,27803.57,14222.5,874.1,212.1,14.12,,2.73,0.15,9.3,0.0,0.0,,0,none,21.8,20.0,2.03,42.0,2.06,26.39,9.36,46.01,29.63,29.94,188.64,95.49,20.74,140.8,0.15,highly inconsistent earnings,0.27,,1.89,,-201.82,-5.67,72.72,0.0,,5.93,2.2,4.39,-0.1,1709.2,752.55,14.6,94.0,48.67,103.79,0.23,0.11,6,36.0,22.5,12.0,7.0,77.5,BUY ⭐⭐⭐⭐,Expected ~212% CAGR (2yr) | Revenue CAGR 30% | Profit CAGR 95% | ROE 22% | ROCE trend rising ↑ | Low D/E 0.27,None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,289,,2026-08-01,2026-06-01,61,-6.5,9,-5.5
KERNEX,Kernex Microsystems (India) Limited,Technology,Software - Application,3706.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1544 | 30-EMA=1118 | Above by 98.1% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Downtrend,0,Uptrend,Uptrend,2215.1,1118.11,731.1,1882.83,5485.42,16917.02,52172.1,16917.02,663.7,176.4,41.84,,14.91,0.2,25.77,0.0,0.0,,0,none,43.5,47.8,9.51,35.0,24.6,20.53,15.46,126.32,375.48,88.64,76.0,208.4,,109.5,0.2,multiple loss years in history,0.66,,1.31,,-131.54,-3.55,28.73,-0.12,,2.48,2.18,0.05,0.03,2445.0,850.0,9.4,160.6,115.27,413.62,1.03,0.06,4,34.0,27.5,8.0,8.0,77.5,BUY ⭐⭐⭐⭐,Expected ~176% CAGR (2yr) | Revenue CAGR 375% | Profit CAGR 208% | ROE 44% | ROCE 48% | ROCE trend rising ↑,None identified,2-3 years,Medium,"yfinance, screener.in",100,248,,2026-08-01,2026-06-01,61,63.6,9,1.0
PGHL,Procter & Gamble Health Limited,Healthcare,Drug Manufacturers - Specialty & Generic,11145.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=5740 | 30-EMA=5302 | Above by 22.6% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,6,Uptrend,Uptrend,6502.0,5302.5,4757.5,5526.7,15462.62,23905.2,36957.44,23905.2,267.7,91.7,34.13,25.09,21.25,0.63,24.02,134.0,18.98,7535.0,1,none,61.59,,,34.94,,23.22,33.1,19.1,,,54.6,,,54.6,0.5,insufficient history,0.02,,2.18,,292.48,2.62,51.82,0.0,,6.33,0.13,12.44,-1.23,6975.0,4707.0,6.8,38.1,6.79,23.18,1.25,0.23,5,36.0,28.5,8.0,5.0,77.5,BUY ⭐⭐⭐⭐,Expected ~92% CAGR (2yr) | Revenue CAGR 19% | Profit CAGR 55% | ROE 62% | Nearly debt-free | Promoter 52% holding,None identified,1-3 years,Low-Medium,"yfinance, screener.in",70,289,,2026-08-01,2026-06-01,61,21.7,9,19.2
GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,6195.0,Small-Cap,MonthlyDoubleBottom,Forming,0.42,10,Sep 10mo | Mid rally 42% | Asymmetry 0%,,Uptrend,True,False,Uptrend,True,Stage2,15,Uptrend,Uptrend,217.71,67.5,47.4,185.05,1013.13,1427.19,2010.48,1427.19,555.5,156.0,16.78,,4.36,0.41,9.04,0.0,,,0,none,30.0,36.7,2.09,3.0,0.23,1.54,8.6,23.15,30.88,23.53,50.0,40.87,52.32,144.8,0.15,highly inconsistent earnings,0.41,,1.23,,420.05,6.78,74.24,0.0,,1.87,0.36,0.11,0.02,249.92,142.5,12.9,52.8,34.32,272.1,0.11,-0.08,5,40.0,18.04,12.0,7.0,77.0,BUY ⭐⭐⭐⭐,Expected ~156% CAGR (2yr) | Revenue CAGR 31% | Profit CAGR 41% | ROE 30% | ROCE 37% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,125,,2026-08-01,2026-06-01,61,-8.1,9,-3.0
THYROCARE,Thyrocare Technologies Limited,Healthcare,Diagnostics & Research,8981.0,Mid-Cap,MonthlyDoubleBottom,Forming,1.0,36,Sep 36mo | Mid rally 676% | Asymmetry 6%,,Uptrend,True,False,Uptrend,True,Stage2,6,Uptrend,Uptrend,536.55,967.28,121.16,456.07,754.4,1813.4,1408.29,1030.73,238.0,83.8,51.02,35.57,15.34,1.39,35.14,293.0,5.27,649.0,5,strong_buy,28.4,35.4,-1.57,32.0,-0.26,19.67,17.69,5.67,15.27,8.26,7.98,36.63,0.0,118.6,0.15,highly inconsistent earnings,0.09,,3.39,,171.93,1.91,60.92,0.0,,5.43,0.06,20.92,-0.08,597.6,342.55,10.2,56.6,28.83,186.33,0.15,0.47,5,39.0,26.5,5.0,6.0,76.5,BUY ⭐⭐⭐⭐,Expected ~84% CAGR (2yr) | Revenue CAGR 15% | Profit CAGR 37% | ROE 28% | ROCE 35% | Nearly debt-free,High PE 51 | Pattern still forming (not broken out),1-3 years,Low-Medium,"yfinance, screener.in",100,123,,2026-08-01,2026-06-01,61,14.0,9,1.0
PRIVISCL,Privi Speciality Chemicals Limited,Basic Materials,Specialty Chemicals,14044.0,Mid-Cap,MonthlyDoubleBottom,Forming,0.712,21,Sep 21mo | Mid rally 75% | Asymmetry 4%,,Uptrend,True,False,Tight-Above-MAs,True,Stage2,1,Uptrend,Uptrend,3573.0,1736.85,971.7,3037.05,4310.52,8026.35,26327.9,10653.03,124.6,49.9,44.25,26.15,9.94,0.3,23.62,28.0,35.72,4086.33,3,strong_buy,26.0,22.3,2.11,25.0,2.17,12.78,10.54,22.04,16.83,14.96,71.35,147.14,22.06,40.9,0.15,highly inconsistent earnings,0.74,,1.46,,37.13,0.26,60.6,0.0,,1.94,0.57,10.07,-0.6,3785.3,2173.2,5.6,64.4,62.38,185.46,0.57,-0.12,6,36.0,24.54,8.0,8.0,76.5,BUY ⭐⭐⭐⭐,Expected ~50% CAGR (2yr) | Revenue CAGR 17% | Profit CAGR 147% | ROE 26% | ROCE 22% | ROCE trend rising ↑,Pattern still forming (not broken out),2-3 years,Medium,"yfinance, screener.in",100,135,,2026-08-01,2026-06-01,61,15.8,9,2.4
WABAG,VA Tech Wabag Limited,Industrials,Engineering & Construction,12741.0,Mid-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=1607 | 30-EMA=1330 | Above by 61.3% | MA turning=Yes,MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,2144.6,1329.89,1077.7,1822.91,7177.95,14674.65,74794.09,23170.41,584.3,161.6,34.72,22.79,4.5,0.16,25.02,24.0,100.0,1931.0,7,strong_buy,15.9,21.3,1.74,12.0,1.06,9.39,5.17,19.73,10.04,6.83,25.42,222.8,29.65,28.9,0.15,highly inconsistent earnings,0.09,,1.71,,168.06,1.32,19.08,-0.01,,18.25,1.65,6.33,0.56,2253.5,1033.0,4.8,107.6,48.39,308.99,1.38,0.74,7,32.0,28.5,8.0,8.0,76.5,BUY ⭐⭐⭐⭐,Expected ~162% CAGR (2yr) | Profit CAGR 223% | ROCE 21% | ROCE trend rising ↑ | Nearly debt-free | Piotroski F=7 (high quality compounder),None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,190,,2026-08-01,2026-06-01,61,54.2,9,4.3
ABB,ABB India Limited,Industrials,Specialty Industrial Machinery,156293.0,Large-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=6415 | 30-EMA=5825 | Above by 17.4% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Uptrend,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,6836.0,5825.16,4876.16,5810.6,6734.06,13717.95,51442.48,18612.28,100.7,41.7,101.01,73.02,19.95,0.57,80.18,53.0,39.08,6376.44,27,underperform,22.4,29.9,20.0,14.0,2.8,22.26,,-0.83,19.84,,78.48,176.39,,275.8,0.15,highly inconsistent earnings,0.01,,,,,,75.0,0.0,,7.67,-0.52,9.89,0.61,7924.5,4637.5,13.7,47.4,38.47,33.17,0.25,0.52,3,35.0,28.5,5.0,8.0,76.5,BUY ⭐⭐⭐⭐,Expected ~42% CAGR (2yr) | Revenue CAGR 20% | Profit CAGR 176% | ROE 22% | ROCE 30% | ROCE trend rising ↑,High PE 101 | Earnings due 2026-07-31,1-3 years,Low-Medium,"yfinance, screener.in",80,289,2026-07-31,2026-08-01,2026-06-01,61,8.0,9,6.1
SANGHVIMOV,Sanghvi Movers Limited,Industrials,Rental & Leasing Services,3945.0,Small-Cap,MonthlyStage2,Stage Change,1.0,24,10-EMA=354 | 30-EMA=332 | Above by 28.8% | MA turning=Yes,MonthlyCupHandle+MonthlyDoubleBottom+MonthlyStage2,Sideways-Above-MA,True,False,Tight-Above-MAs,True,Stage2,4,Uptrend,Uptrend,427.9,332.19,209.13,363.71,1331.72,2465.42,4564.23,2465.42,476.2,140.0,21.41,,3.01,0.25,11.01,44.0,58.74,,0,none,15.5,16.7,2.0,37.0,-0.3,17.22,8.16,36.83,47.27,,17.2,85.13,,27.8,0.15,highly inconsistent earnings,0.51,,1.77,,-221.36,-5.61,47.25,0.0,,1.81,0.33,1.4,0.1,473.0,223.8,9.5,91.2,32.71,-8.16,0.35,0.96,5,29.0,25.5,12.0,10.0,76.5,BUY ⭐⭐⭐⭐,Expected ~140% CAGR (2yr) | Revenue CAGR 47% | Profit CAGR 85% | ROCE trend rising ↑ | OPM 37% | Piotroski F=5 (above average quality),None identified,2-3 years,Medium,"yfinance, screener.in",100,235,,2026-08-01,2026-06-01,61,33.6,9,10.1
DEEPINDS,Deep Industries Limited,Energy,Oil & Gas E&P,3069.0,Small-Cap,MonthlyStage2,Stage Change,0.977,24,10-EMA=452 | 30-EMA=406 | Above by 14.7% | MA turning=Yes,MonthlyCupHandle+MonthlyStage2,Uptrend,True,True,Uptrend,True,Stage2,1,Uptrend,Uptrend,465.3,405.8,347.1,395.5,686.37,960.02,1342.78,960.02,106.3,43.6,17.07,8.13,1.54,0.43,9.0,64.0,48.84,650.0,1,none,19.4,16.5,2.83,40.0,0.26,20.2,7.42,54.69,37.73,35.65,349.37,39.87,44.75,,0.15,highly inconsistent earnings,0.1,,2.69,,41.62,1.36,63.49,0.0,,1.47,-0.34,1.53,0.4,578.0,330.0,19.5,41.0,-11.97,67.67,0.21,-0.61,7,40.0,26.22,9.0,1.0,76.2,BUY ⭐⭐⭐⭐,Expected ~44% CAGR (2yr) | Revenue CAGR 38% | Profit CAGR 40% | ROCE trend rising ↑ | Nearly debt-free | Promoter 63% holding,None identified,1-3 years,Low-Medium,"yfinance, screener.in",100,64,,2026-08-01,2026-06-01,61,-1.8,9,-2.3
